Subject	TrialLearn	TrialTest	Condition	Correct	SRPE	RTlearn	RTrecog	RTcertain	Hit	Certainty	LearnChosenInOptions	TestChosenInOptions	TestChosenAltOption	TestChosenNoOption	Rechosen
32	45	49	1	1	0	6742	6509	753	1	2	1	1	0	0	1
32	48	45	2	1	0.5	2081	4358	247	1	4	1	1	0	0	1
32	30	30	2	0	-0.5	1607	4759	890	1	2	1	1	0	0	0
32	52	52	2	1	0.5	2343	5311	607	0	2	1	0	0	1	0
33	36	35	2	0	-0.5	1711	1531	1845	0	4	1	1	1	0	1
33	29	22	2	0	-0.5	14625	9706	1474	0	2	1	0	0	1	0
33	58	56	4	1	0.75	1844	29070	570	0	1	1	1	1	0	0
33	57	60	1	1	0	2123	3343	1061	1	2	1	1	0	0	1
33	30	25	2	0	-0.5	19986	22199	1435	1	1	1	1	0	0	0
33	52	58	2	0	-0.5	8777	31311	1200	0	2	1	0	0	1	0
33	8	2	2	0	-0.5	4765	5073	2019	1	3	1	1	0	0	0
33	10	5	4	0	-0.25	12491	3825	2101	1	3	1	1	0	0	0
33	23	24	4	1	0.75	13201	46300	5	1	2	1	1	0	0	1
33	24	26	1	1	0	1645	14265	1185	1	2	1	1	0	0	1
33	42	42	1	1	0	1951	26686	1537	1	1	1	1	0	0	1
33	38	40	4	0	-0.25	42100	3992	1240	1	4	1	1	0	0	0
33	35	37	1	1	0	1974	5663	2142	1	2	1	1	0	0	1
33	59	53	4	0	-0.25	3893	9892	2054	1	4	1	1	0	0	0
33	2	9	2	0	-0.5	2718	5615	1568	0	2	0	0	0	1	1
33	54	52	2	0	-0.5	14838	25350	2202	1	2	1	1	0	0	0
33	26	21	4	0	-0.25	18744	6695	1402	1	3	1	1	0	0	0
33	18	14	1	1	0	1341	10120	1361	0	2	1	0	0	1	0
33	32	36	2	0	-0.5	4617	10431	2928	1	2	1	1	0	0	0
33	20	16	4	0	-0.25	8680	20785	1284	0	2	1	1	1	0	1
33	43	47	1	1	0	2365	11848	1887	0	1	1	0	0	1	0
33	28	27	2	1	0.5	17369	9607	6754	0	1	1	0	0	1	0
33	13	11	4	0	-0.25	23873	7224	1646	0	3	1	1	1	0	1
33	6	3	4	0	-0.25	22128	5794	2294	1	2	1	1	0	0	0
33	31	33	2	1	0.5	3770	3939	2971	1	3	1	1	0	0	1
33	34	32	2	1	0.5	25678	22340	1577	1	1	1	1	0	0	1
33	11	13	1	1	0	1718	33081	2380	0	2	1	0	0	1	0
33	46	50	1	1	0	2256	5305	3005	0	2	1	0	0	1	0
33	27	29	2	0	-0.5	5050	8697	785	0	2	1	1	1	0	1
33	55	57	4	1	0.75	11871	1740	491	1	4	1	1	0	0	1
33	53	54	4	1	0.75	20311	2615	566	1	4	1	1	0	0	1
33	60	59	4	0	-0.25	17662	14381	809	1	2	1	1	0	0	0
33	12	15	2	1	0.5	16567	12916	3967	0	1	1	1	1	0	0
33	44	46	1	1	0	2214	10019	895	0	2	1	0	0	1	0
33	22	23	2	1	0.5	8093	5529	1023	1	4	1	1	0	0	1
33	49	49	4	0	-0.25	10908	4327	1019	0	4	1	1	1	0	1
33	51	55	2	1	0.5	9196	7512	1217	0	2	1	1	1	0	0
33	1	6	1	1	0	1534	29447	2258	0	2	1	0	0	1	0
33	47	44	4	0	-0.25	34405	19903	832	0	2	1	1	1	0	0
33	19	19	4	0	-0.25	30371	6234	433	0	3	1	1	1	0	0
33	45	45	2	1	0.5	3744	3078	988	1	2	1	1	0	0	1
33	25	30	1	1	0	1168	8861	1136	1	2	1	1	0	0	1
33	41	41	2	0	-0.5	8101	6368	738	0	3	1	1	1	0	1
33	16	12	1	1	0	1050	15540	2888	0	1	1	0	0	1	0
33	4	7	4	0	-0.25	9227	4256	1234	0	3	1	1	1	0	0
33	21	28	1	1	0	1018	5818	982	0	2	1	0	0	1	0
33	3	1	1	1	0	1820	7993	5254	1	3	0	0	0	0	1
33	5	8	4	0	-0.25	13911	7022	2186	0	2	1	1	1	0	0
33	37	39	2	1	0.5	8155	8954	1010	1	2	1	1	0	0	1
33	33	31	1	1	0	1905	11288	921	1	3	1	1	0	0	1
33	48	48	1	1	0	1678	17812	1204	0	1	1	0	0	1	0
33	56	51	4	0	-0.25	16287	5747	2735	1	2	1	1	0	0	0
33	17	17	1	1	0	961	11627	1302	1	2	1	1	0	0	1
33	9	10	1	1	0	1397	8543	1843	0	1	1	0	0	1	0
33	15	18	1	1	0	1535	8798	1246	0	2	1	0	0	1	0
33	39	34	2	1	0.5	8369	26885	996	0	1	1	0	0	1	0
33	40	38	1	1	0	2507	5370	749	1	3	1	1	0	0	1
33	7	4	2	1	0.5	3375	8766	1294	0	1	1	0	0	1	0
33	14	20	4	1	0.75	14389	13536	1317	1	2	1	1	0	0	1
33	50	43	4	0	-0.25	31279	1940	766	1	4	1	1	0	0	0
34	26	22	1	1	0	3228	5734	957	1	1	1	1	0	0	1
34	37	36	2	0	-0.5	2792	3886	877	0	1	1	0	0	1	0
34	5	3	1	1	0	2355	6253	999	1	1	1	1	0	0	1
34	47	47	4	0	-0.25	2672	14154	913	1	1	1	1	0	0	0
34	6	10	2	0	-0.5	1717	2807	826	1	3	1	1	0	0	0
34	21	27	1	1	0	2198	5562	1165	0	2	1	0	0	1	0
34	19	20	1	1	0	5135	7665	727	0	1	1	0	0	1	0
34	15	14	4	0	-0.25	1877	2528	756	1	4	1	1	0	0	0
34	49	46	4	0	-0.25	1488	3684	2120	1	2	1	1	0	0	0
34	17	13	2	1	0.5	2068	1338	572	1	4	1	1	0	0	1
34	56	59	2	1	0.5	11038	6778	1161	0	2	1	0	0	1	0
34	20	11	2	1	0.5	1544	2402	1214	1	3	1	1	0	0	1
34	51	53	4	1	0.75	2064	9805	758	0	1	1	1	1	0	0
34	42	42	2	1	0.5	3527	7774	794	1	1	0	0	0	0	1
34	50	48	2	0	-0.5	1210	6669	913	0	1	1	1	1	0	1
34	7	9	1	1	0	3120	4243	626	1	2	1	1	0	0	1
34	58	54	1	1	0	2707	4981	1138	1	3	1	1	0	0	1
34	13	16	2	1	0.5	1975	2063	779	1	4	1	1	0	0	1
34	14	15	4	0	-0.25	1277	2349	892	1	3	1	1	0	0	0
34	12	17	1	1	0	2059	4189	896	1	2	1	1	0	0	1
34	40	34	1	1	0	5025	5366	1236	1	2	1	1	0	0	1
34	28	28	1	1	0	3808	3820	955	1	3	1	1	0	0	1
34	36	35	4	0	-0.25	4380	1919	1145	0	3	1	1	1	0	0
34	57	51	2	0	-0.5	3984	2994	1868	0	2	1	0	0	1	0
34	35	40	2	0	-0.5	2468	3079	841	1	2	1	1	0	0	0
34	48	43	1	1	0	2399	4587	1011	1	1	1	1	0	0	1
34	43	45	1	1	0	5291	5195	1214	1	2	1	1	0	0	1
34	11	12	2	1	0.5	3356	5779	801	1	1	1	1	0	0	1
34	45	49	1	1	0	2594	3112	750	1	1	1	1	0	0	1
34	34	38	4	0	-0.25	5224	1578	942	1	4	1	1	0	0	0
34	22	21	1	1	0	4413	5906	993	1	2	1	1	0	0	1
34	60	57	4	0	-0.25	2156	3481	1714	1	3	1	1	0	0	0
34	54	56	4	0	-0.25	4395	6340	1248	0	2	1	1	1	0	1
34	27	29	4	0	-0.25	2798	4631	549	0	1	1	1	1	0	1
34	59	60	2	0	-0.5	5108	4834	1126	1	3	1	1	0	0	0
34	55	58	2	1	0.5	3526	4366	1134	0	2	1	1	1	0	0
34	9	5	1	1	0	2143	5511	641	1	1	1	1	0	0	1
34	1	6	2	0	-0.5	1565	4812	1508	1	3	1	1	0	0	0
34	8	7	4	0	-0.25	1458	4542	1205	1	4	1	1	0	0	0
34	18	18	4	1	0.75	15711	4100	1169	1	4	1	1	0	0	1
34	3	1	2	1	0.5	1720	5032	2954	1	3	1	1	0	0	1
34	2	8	1	1	0	2832	2064	1267	1	4	1	1	0	0	1
34	52	55	1	1	0	2907	3393	903	0	1	1	0	0	1	0
34	25	30	4	0	-0.25	2611	4292	965	1	2	1	1	0	0	0
34	44	41	2	1	0.5	6857	10366	780	0	1	1	0	0	1	0
34	10	4	1	1	0	658	2576	855	1	4	1	1	0	0	1
34	33	37	4	1	0.75	1023	3103	966	0	3	1	1	1	0	0
34	30	23	4	1	0.75	943	3061	690	1	4	1	1	0	0	1
34	4	2	2	0	-0.5	3649	6651	1508	1	2	1	1	0	0	0
34	16	19	4	0	-0.25	1139	8447	1345	1	2	1	1	0	0	0
34	32	32	1	1	0	583	1927	1055	1	3	1	1	0	0	1
34	23	26	4	0	-0.25	1097	5985	597	0	1	1	1	1	0	1
34	39	31	1	1	0	4135	6907	1227	0	2	1	0	0	1	0
34	29	24	2	0	-0.5	2094	3580	726	1	4	1	1	0	0	0
34	24	25	1	1	0	3104	7178	1720	1	2	1	1	0	0	1
34	53	52	4	1	0.75	2406	6011	598	0	1	1	1	1	0	0
34	31	33	4	0	-0.25	3651	8326	565	0	1	1	1	1	0	0
34	38	39	2	0	-0.5	1992	3410	730	0	1	1	0	0	1	0
34	46	44	4	0	-0.25	3670	3775	879	1	1	1	1	0	0	0
34	41	50	2	1	0.5	2647	1233	856	0	3	1	0	0	1	0
35	39	33	1	1	0	468	5706	536	1	1	1	1	0	0	1
35	43	41	1	1	0	1177	8099	248	1	1	1	1	0	0	1
35	15	19	2	1	0.5	1061	5684	573	1	1	1	1	0	0	1
35	50	48	4	0	-0.25	1416	10465	206	0	1	1	1	1	0	1
35	21	23	4	1	0.75	993	2182	327	1	3	1	1	0	0	1
35	59	60	1	1	0	834	3616	256	1	2	1	1	0	0	1
35	46	46	1	1	0	1286	3281	275	1	2	1	1	0	0	1
35	37	31	2	1	0.5	1588	5208	1530	1	3	1	1	0	0	1
35	11	12	4	0	-0.25	1140	7902	1278	0	1	1	1	1	0	1
35	29	26	2	1	0.5	1194	4744	419	1	2	1	1	0	0	1
35	60	55	2	1	0.5	728	4807	372	0	1	1	1	1	0	0
35	7	2	1	1	0	1126	9573	1373	0	1	1	0	0	1	0
35	58	59	1	1	0	1054	7332	443	0	1	1	0	0	1	0
35	30	25	1	1	0	966	5612	578	1	1	1	1	0	0	1
35	57	56	4	0	-0.25	1849	4354	621	1	2	1	1	0	0	0
35	13	18	2	0	-0.5	1712	6718	857	1	2	1	1	0	0	0
35	32	37	1	1	0	885	6574	261	1	1	1	1	0	0	1
35	17	17	4	0	-0.25	1981	3797	444	1	3	1	1	0	0	0
35	51	53	2	0	-0.5	1119	3694	538	1	2	1	1	0	0	0
35	35	34	2	1	0.5	1708	5256	550	0	1	1	0	0	1	0
35	45	43	4	0	-0.25	846	3682	669	1	2	1	1	0	0	0
35	3	8	2	1	0.5	2535	6772	1078	1	1	1	1	0	0	1
35	26	28	4	0	-0.25	1888	4555	302	1	1	1	1	0	0	0
35	49	45	4	1	0.75	805	8140	435	1	1	1	1	0	0	1
35	27	30	2	0	-0.5	1687	8025	718	1	1	1	1	0	0	0
35	4	6	4	0	-0.25	1514	7400	1673	1	2	1	1	0	0	0
35	1	5	1	1	0	1470	2714	1901	1	3	1	1	0	0	1
35	12	13	2	0	-0.5	1868	6219	455	1	1	1	1	0	0	0
35	5	10	1	1	0	1103	2330	1289	1	3	1	1	0	0	1
35	56	57	4	0	-0.25	844	4266	342	0	1	1	1	1	0	1
35	52	51	2	1	0.5	1619	2603	605	1	2	1	1	0	0	1
35	40	39	4	0	-0.25	894	5820	800	0	2	1	1	1	0	1
35	19	15	4	0	-0.25	1669	4127	977	1	3	1	1	0	0	0
35	55	52	2	1	0.5	1861	4897	201	0	1	1	0	0	1	0
35	24	22	1	1	0	786	6954	563	1	1	1	1	0	0	1
35	23	21	2	1	0.5	842	4651	393	1	3	1	1	0	0	1
35	8	9	2	0	-0.5	1582	15558	408	0	1	1	0	0	1	0
35	20	14	2	0	-0.5	1977	8364	766	0	1	1	1	1	0	1
35	42	49	1	1	0	1496	6357	180	1	1	1	1	0	0	1
35	2	1	2	1	0.5	934	5190	2610	1	2	1	1	0	0	1
35	25	29	1	1	0	950	3153	301	1	2	1	1	0	0	1
35	44	47	4	1	0.75	987	8828	642	1	2	1	1	0	0	1
35	6	4	4	0	-0.25	2338	2473	3036	1	3	1	1	0	0	0
35	28	24	2	0	-0.5	1694	6030	592	0	2	1	1	1	0	1
35	18	11	2	0	-0.5	894	4856	1212	1	2	1	1	0	0	0
35	14	20	1	1	0	1017	6515	1156	1	1	1	1	0	0	1
35	48	44	4	1	0.75	658	4601	191	1	1	1	1	0	0	1
35	47	50	4	0	-0.25	920	5205	229	1	2	1	1	0	0	0
35	9	7	2	0	-0.5	1103	5738	1370	1	2	1	1	0	0	0
35	41	42	1	1	0	885	4699	213	0	1	1	0	0	1	0
35	38	32	1	1	0	910	4662	471	1	1	1	1	0	0	1
35	34	38	1	1	0	966	6247	397	1	1	1	1	0	0	1
35	22	27	1	1	0	1432	4135	265	1	2	1	1	0	0	1
35	53	58	4	0	-0.25	645	5190	389	0	2	1	1	1	0	1
35	36	36	4	0	-0.25	2271	10314	538	0	1	1	1	1	0	1
35	33	35	4	1	0.75	2063	3269	509	1	3	1	1	0	0	1
35	31	40	1	1	0	780	5469	396	0	1	1	0	0	1	0
35	54	54	1	1	0	1202	6475	478	1	1	1	1	0	0	1
35	10	3	4	0	-0.25	1877	6047	669	0	1	1	1	1	0	0
35	16	16	2	0	-0.5	1709	7890	995	0	1	1	1	1	0	1
36	32	32	4	0	-0.25	2245	8361	1106	0	2	1	1	1	0	0
36	18	11	2	0	-0.5	1352	8863	691	1	2	1	1	0	0	0
36	52	54	1	1	0	6366	8105	1218	1	2	1	1	0	0	1
36	25	26	1	1	0	4006	6286	1636	1	4	1	1	0	0	1
36	22	29	4	0	-0.25	1405	16871	1004	0	1	1	1	1	0	1
36	59	51	4	0	-0.25	3241	9838	874	0	1	1	1	1	0	0
36	38	36	4	0	-0.25	1633	19196	2480	1	2	1	1	0	0	0
36	16	15	1	1	0	7431	7720	1094	1	3	1	1	0	0	1
36	36	39	2	1	0.5	3880	4951	1668	1	3	1	1	0	0	1
36	15	20	4	0	-0.25	1487	7938	1009	0	1	1	1	1	0	1
36	21	23	4	0	-0.25	1653	11371	866	1	1	1	1	0	0	0
36	58	56	1	1	0	2274	6157	2431	1	3	1	1	0	0	1
36	55	53	1	1	0	2331	1350	309	1	4	1	1	0	0	1
36	7	7	2	0	-0.5	2839	19622	1307	0	1	1	0	0	1	0
36	29	30	1	1	0	2654	7578	1392	1	2	1	1	0	0	1
36	60	55	1	1	0	5909	3581	703	0	3	1	0	0	1	0
36	10	3	1	1	0	3577	26121	953	0	1	1	0	0	1	0
36	46	43	2	0	-0.5	2359	4172	465	1	4	1	1	0	0	0
36	11	12	4	1	0.75	2653	17832	1904	1	2	1	1	0	0	1
36	30	27	2	1	0.5	2410	12230	828	1	1	1	1	0	0	1
36	23	28	1	1	0	5688	20426	2778	0	1	1	0	0	1	0
36	47	48	4	0	-0.25	1683	6119	939	1	3	1	1	0	0	0
36	42	42	4	0	-0.25	1144	3564	593	1	1	1	1	0	0	0
36	50	47	1	1	0	2956	9225	953	1	3	1	1	0	0	1
36	57	58	4	0	-0.25	3935	5787	1630	0	4	1	1	1	0	0
36	8	2	4	0	-0.25	956	10904	3292	1	2	1	1	0	0	0
36	4	5	1	1	0	2874	6269	1837	1	3	1	1	0	0	1
36	26	24	1	1	0	1210	3728	1139	1	4	1	1	0	0	1
36	1	8	2	0	-0.5	4979	4122	1149	1	4	1	1	0	0	0
36	45	49	2	0	-0.5	2323	6513	566	0	2	1	1	1	0	1
36	41	50	4	0	-0.25	1180	18129	1300	1	3	1	1	0	0	0
36	33	40	4	0	-0.25	3985	4331	609	0	4	1	1	1	0	0
36	39	37	1	1	0	1204	5878	528	1	4	1	1	0	0	1
36	54	52	2	1	0.5	3755	6857	419	1	4	1	1	0	0	1
36	2	6	2	0	-0.5	4811	3239	1642	1	4	1	1	0	0	0
36	34	33	4	1	0.75	1691	33001	878	0	1	1	1	1	0	0
36	37	31	4	0	-0.25	2039	3621	934	1	4	1	1	0	0	0
36	40	34	1	1	0	1455	2781	657	1	4	1	1	0	0	1
36	35	38	4	1	0.75	3420	3093	624	1	4	1	1	0	0	1
36	51	60	2	1	0.5	2295	3211	1424	0	3	1	0	0	1	0
36	3	10	4	1	0.75	4806	6498	1522	1	3	1	1	0	0	1
36	20	17	2	0	-0.5	3134	11275	2545	1	3	1	1	0	0	0
36	24	22	1	1	0	5628	8185	1156	1	2	1	1	0	0	1
36	12	18	1	1	0	2935	8759	880	1	2	1	1	0	0	1
36	48	46	2	1	0.5	3061	9442	949	0	1	1	1	1	0	0
36	13	19	1	1	0	1230	6399	1403	1	1	1	1	0	0	1
36	27	21	2	1	0.5	2775	2613	1167	1	4	1	1	0	0	1
36	53	57	4	0	-0.25	1162	7440	1482	1	4	1	1	0	0	0
36	17	13	2	0	-0.5	4517	9799	1896	0	3	1	1	1	0	1
36	56	59	1	1	0	2887	4890	594	1	1	1	1	0	0	1
36	43	41	4	0	-0.25	1649	7668	804	1	4	1	1	0	0	0
36	9	4	1	1	0	9060	20192	1403	1	2	1	1	0	0	1
36	49	45	2	1	0.5	3022	3279	415	1	4	1	1	0	0	1
36	14	14	2	1	0.5	2247	6403	1160	1	3	1	1	0	0	1
36	19	16	1	1	0	2392	6196	1241	1	2	1	1	0	0	1
36	6	9	2	0	-0.5	8278	16572	1163	0	1	1	1	1	0	1
36	44	44	2	1	0.5	1044	3790	495	1	4	1	1	0	0	1
36	5	1	4	1	0.75	3808	12003	2695	1	3	1	1	0	0	1
36	28	25	2	0	-0.5	1650	12919	698	1	1	1	1	0	0	0
36	31	35	2	1	0.5	1874	5271	1322	1	3	1	1	0	0	1
37	13	20	1	1	0	2296	8852	442	0	1	1	0	0	1	0
37	25	24	1	1	0	2659	24731	1457	1	2	1	1	0	0	1
37	50	44	1	1	0	2447	5350	364	1	2	1	1	0	0	1
37	4	9	2	1	0.5	6132	5925	558	1	2	1	1	0	0	1
37	27	21	4	0	-0.25	3054	3187	308	0	2	1	1	1	0	0
37	17	18	1	1	0	3549	4235	323	1	2	1	1	0	0	1
37	2	8	1	1	0	7069	9331	561	1	2	1	1	0	0	1
37	16	13	2	0	-0.5	6445	4351	1124	1	3	1	1	0	0	0
37	43	47	2	1	0.5	4327	8230	596	1	2	1	1	0	0	1
37	48	41	4	1	0.75	6174	10251	748	1	2	1	1	0	0	1
37	18	17	4	0	-0.25	5667	8784	742	0	2	1	1	1	0	1
37	34	33	2	1	0.5	3620	5871	701	1	2	1	1	0	0	1
37	19	12	2	0	-0.5	1462	8481	944	0	1	1	1	1	0	1
37	37	34	1	1	0	1973	6403	2005	1	2	1	1	0	0	1
37	59	56	1	1	0	2289	5835	553	1	2	1	1	0	0	1
37	15	16	2	0	-0.5	1650	6455	900	0	2	1	1	1	0	1
37	52	55	1	1	0	2720	4640	526	0	2	1	0	0	1	0
37	40	36	4	0	-0.25	5192	6004	390	1	2	1	1	0	0	0
37	47	46	1	1	0	3060	5166	495	1	2	1	1	0	0	1
37	57	59	2	0	-0.5	8179	3239	342	1	2	1	1	0	0	0
37	6	1	4	0	-0.25	5479	3338	2230	1	2	1	1	0	0	0
37	42	48	2	1	0.5	3210	12130	769	0	2	1	0	0	1	0
37	9	3	4	0	-0.25	3149	3681	2231	1	3	1	1	0	0	0
37	60	60	4	0	-0.25	10537	9567	756	0	1	1	1	1	0	1
37	32	38	1	1	0	2474	22642	641	1	1	1	1	0	0	1
37	3	6	1	1	0	4899	6242	399	0	1	1	0	0	1	0
37	12	11	4	0	-0.25	7826	12875	351	1	2	1	1	0	0	0
37	26	28	2	0	-0.5	4435	10130	572	0	1	1	0	0	1	0
37	54	53	1	1	0	1934	9666	515	0	2	1	0	0	1	0
37	45	49	4	1	0.75	6781	7460	777	1	2	1	1	0	0	1
37	22	23	4	1	0.75	2635	7199	618	0	2	1	1	1	0	0
37	29	29	4	0	-0.25	8627	2032	1148	1	3	1	1	0	0	0
37	36	37	2	1	0.5	2214	4366	361	0	1	1	0	0	1	0
37	38	40	2	1	0.5	3366	7447	480	0	2	1	1	1	0	0
37	14	19	2	1	0.5	4884	5299	737	1	1	1	1	0	0	1
37	8	2	2	1	0.5	6425	7693	907	0	2	1	0	0	1	0
37	10	4	2	0	-0.5	5669	6901	746	0	2	1	1	1	0	1
37	11	15	4	0	-0.25	2736	7823	1293	0	2	1	1	1	0	1
37	28	30	2	0	-0.5	3293	8809	559	0	2	1	1	1	0	1
37	58	58	4	0	-0.25	4738	6700	214	0	2	1	1	1	0	0
37	49	42	1	1	0	2171	7670	313	1	2	1	1	0	0	1
37	39	39	1	1	0	2660	10495	399	1	2	1	1	0	0	1
37	33	35	4	0	-0.25	2594	1951	411	0	2	1	1	1	0	1
37	1	7	1	1	0	6622	4153	493	1	3	1	1	0	0	1
37	21	22	4	0	-0.25	5943	2726	1615	1	4	1	1	0	0	0
37	51	54	2	1	0.5	5900	7122	410	0	2	1	1	1	0	0
37	31	31	2	0	-0.5	4441	3704	343	0	1	1	1	1	0	1
37	53	52	2	0	-0.5	8615	6296	315	1	2	1	1	0	0	0
37	56	57	1	1	0	3465	5703	417	0	1	1	0	0	1	0
37	41	50	4	1	0.75	5837	9536	454	0	2	1	1	1	0	0
37	30	26	1	1	0	2445	15658	431	0	1	1	0	0	1	0
37	20	14	1	1	0	2880	4781	518	1	1	1	1	0	0	1
37	24	27	2	1	0.5	3558	10482	536	1	1	1	1	0	0	1
37	7	10	4	0	-0.25	8091	7811	376	1	2	1	1	0	0	0
37	44	43	1	1	0	3387	12790	436	0	1	1	0	0	1	0
37	5	5	2	0	-0.5	4892	9422	586	0	2	1	1	1	0	1
37	35	32	1	1	0	1884	5516	387	0	1	1	0	0	1	0
37	55	51	4	0	-0.25	5518	8775	350	1	1	1	1	0	0	0
37	23	25	4	0	-0.25	3107	5736	432	0	1	1	1	1	0	1
37	46	45	4	1	0.75	4176	8509	847	1	2	1	1	0	0	1
38	55	55	2	1	0.5	2142	3254	1888	1	3	1	1	0	0	1
38	54	60	1	1	0	1616	2966	648	1	3	1	1	0	0	1
38	39	38	4	0	-0.25	874	2189	1556	1	3	1	1	0	0	0
38	16	11	4	0	-0.25	3599	3988	890	1	3	1	1	0	0	0
38	14	13	1	1	0	1242	2129	984	1	3	1	1	0	0	1
38	18	19	1	1	0	1170	6752	513	1	3	1	1	0	0	1
38	56	56	4	0	-0.25	1239	2243	835	1	3	1	1	0	0	0
38	47	48	2	0	-0.5	3170	6704	907	1	3	1	1	0	0	0
38	12	12	1	1	0	935	3231	1822	1	3	1	1	0	0	1
38	17	16	4	0	-0.25	1832	2147	824	1	4	1	1	0	0	0
38	49	49	2	0	-0.5	1518	4122	799	1	2	1	1	0	0	0
38	36	35	2	1	0.5	831	2648	536	1	3	1	1	0	0	1
38	29	21	2	1	0.5	3357	15984	1003	1	2	1	1	0	0	1
38	20	15	1	1	0	1354	4386	719	1	3	1	1	0	0	1
38	25	22	4	0	-0.25	5473	2238	711	1	4	1	1	0	0	0
38	52	54	4	1	0.75	4125	2197	744	1	4	1	1	0	0	1
38	46	44	4	0	-0.25	5836	1793	569	1	3	1	1	0	0	0
38	45	47	4	1	0.75	482	1140	413	1	3	1	1	0	0	1
38	2	1	1	1	0	1704	4188	1551	1	4	1	1	0	0	1
38	32	36	4	0	-0.25	4302	4479	687	1	3	1	1	0	0	0
38	21	25	1	1	0	1303	4018	520	1	3	1	1	0	0	1
38	48	45	1	1	0	1072	1916	798	1	4	1	1	0	0	1
38	37	32	2	0	-0.5	2024	2389	1101	1	3	1	1	0	0	0
38	13	18	4	0	-0.25	2406	4719	511	1	3	1	1	0	0	0
38	34	34	4	0	-0.25	2475	6188	1203	1	2	1	1	0	0	0
38	41	46	4	1	0.75	630	19379	2586	1	3	1	1	0	0	1
38	33	37	2	1	0.5	3210	4594	725	1	2	1	1	0	0	1
38	11	20	4	1	0.75	852	7944	549	0	3	1	1	1	0	0
38	42	50	2	0	-0.5	1587	9913	748	0	1	1	1	1	0	1
38	35	31	1	1	0	2170	2817	1073	1	4	1	1	0	0	1
38	9	7	2	0	-0.5	4029	1797	750	1	3	1	1	0	0	0
38	5	10	4	0	-0.25	1120	6560	1877	1	3	1	1	0	0	0
38	4	6	2	1	0.5	936	2403	836	1	4	1	1	0	0	1
38	7	5	1	1	0	987	2521	1213	1	3	1	1	0	0	1
38	23	29	2	1	0.5	3548	4501	557	1	3	1	1	0	0	1
38	15	14	2	0	-0.5	3327	2271	1044	1	3	1	1	0	0	0
38	26	26	4	0	-0.25	2780	5927	418	1	4	1	1	0	0	0
38	1	8	2	0	-0.5	2910	3478	971	1	3	1	1	0	0	0
38	53	59	4	0	-0.25	1800	3297	1940	1	3	1	1	0	0	0
38	38	40	2	1	0.5	3690	6554	908	1	2	1	1	0	0	1
38	30	23	4	0	-0.25	4627	4771	952	1	2	1	1	0	0	0
38	19	17	1	1	0	1229	4708	1149	1	3	1	1	0	0	1
38	10	2	1	1	0	812	2541	1202	1	4	1	1	0	0	1
38	60	58	2	1	0.5	1034	1999	910	1	3	1	1	0	0	1
38	28	28	2	0	-0.5	1541	5537	529	1	3	1	1	0	0	0
38	57	53	2	0	-0.5	1679	4434	1623	1	2	1	1	0	0	0
38	24	24	1	1	0	1589	2698	617	1	3	1	1	0	0	1
38	51	51	1	1	0	1549	7620	902	1	3	1	1	0	0	1
38	6	3	1	1	0	1527	6010	1420	1	3	1	1	0	0	1
38	22	27	4	0	-0.25	3181	6798	892	1	3	1	1	0	0	0
38	58	57	2	0	-0.5	3390	4352	743	0	3	1	1	1	0	1
38	31	33	1	1	0	1135	3974	520	1	3	1	1	0	0	1
38	3	4	1	1	0	1105	2671	931	1	4	1	1	0	0	1
38	43	43	2	1	0.5	1079	1867	483	1	3	1	1	0	0	1
38	8	9	1	1	0	860	7024	935	1	2	1	1	0	0	1
38	40	39	4	0	-0.25	2514	5361	1419	1	3	1	1	0	0	0
38	27	30	1	1	0	1157	9553	1307	0	2	1	0	0	1	0
38	59	52	1	1	0	1482	3271	1103	1	3	1	1	0	0	1
38	50	42	2	1	0.5	2896	1317	834	1	3	1	1	0	0	1
38	44	41	4	1	0.75	2714	1253	828	1	4	1	1	0	0	1
39	11	11	1	1	0	1590	3390	735	1	3	1	1	0	0	1
39	41	49	4	0	-0.25	7004	2389	512	0	2	1	1	1	0	1
39	28	27	4	0	-0.25	9929	8162	443	0	1	1	1	1	0	0
39	32	40	4	0	-0.25	2067	3527	496	0	1	1	1	1	0	0
39	19	19	1	1	0	1707	2515	1539	1	3	1	1	0	0	1
39	22	25	2	0	-0.5	3158	20584	550	1	1	1	1	0	0	0
39	35	34	2	0	-0.5	3530	4763	1548	0	2	1	1	1	0	1
39	37	33	4	0	-0.25	2252	11928	348	0	1	1	1	1	0	0
39	18	20	4	1	0.75	1583	7491	946	0	1	1	1	1	0	0
39	54	56	2	1	0.5	2280	5358	781	0	1	1	0	0	1	0
39	57	52	1	1	0	1883	5716	536	0	2	1	0	0	1	0
39	9	3	1	1	0	1802	7476	598	0	2	1	0	0	1	0
39	36	39	2	0	-0.5	2519	3361	648	1	3	1	1	0	0	0
39	50	42	1	1	0	2023	3435	548	0	2	1	0	0	1	0
39	25	29	2	0	-0.5	3635	6087	578	1	1	1	1	0	0	0
39	55	51	2	1	0.5	2127	4937	491	0	2	1	0	0	1	0
39	15	16	2	1	0.5	3233	11043	1253	1	2	1	1	0	0	1
39	30	26	2	1	0.5	2837	10943	681	1	1	1	1	0	0	1
39	21	30	4	0	-0.25	4981	2402	827	0	3	1	1	1	0	1
39	7	6	1	1	0	1554	3368	1182	1	3	1	1	0	0	1
39	3	7	1	1	0	1220	2698	508	1	3	1	1	0	0	1
